s,o,h,l,c,v,date,psar,PosDI,NegDI,ADX
,938.31,938.31,938.31,938.31,0.0,2008-10-15,973.65,24.278141375716018,75.72185862428398,30.317324108226195
,933.97,933.97,933.97,933.97,0.0,2008-10-16,972.9431999999999,22.114652138324338,77.88534786167565,35.407998431251215
,918.62,918.62,918.62,918.62,0.0,2008-10-19,971.3842719999999,15.864461114315331,84.13553888568465,41.98061429927484
,899.99,899.99,899.99,899.99,0.0,2008-10-20,968.2184156799999,11.103554251838412,88.89644574816158,49.1430697386845
,907.73,907.73,907.73,907.73,0.0,2008-10-21,962.7601424256,23.089877433377268,76.91012256662275,50.078504817596695
,914.0,914.0,914.0,914.0,0.0,2008-10-22,957.7385310315519,32.32918802121782,67.67081197878218,47.13112864559023
,919.33,919.33,919.33,919.33,0.0,2008-10-23,953.1186485490277,39.989602176588114,60.010397823411886,41.70906204583694
,918.15,918.15,918.15,918.15,0.0,2008-10-26,948.8683566651055,38.774909354798645,61.225090645201355,37.85728589475009
,881.86,881.86,881.86,881.86,0.0,2008-10-27,944.9580881318971,17.887512784296884,82.11248721570311,43.13082360208132
,853.16,853.16,853.16,853.16,0.0,2008-11-02,938.6482793187074,11.67193670639422,88.32806329360577,49.83588419910737
,849.44,849.44,849.44,849.44,0.0,2008-11-03,928.3896858004625,11.049839222904614,88.95016077709538,55.44877167012405
,848.18,848.18,848.18,848.18,0.0,2008-11-05,917.3367297883977,10.80599201828052,89.19400798171947,60.03662052878703
,832.59,832.59,832.59,832.59,0.0,2008-11-06,906.2716530222541,8.056304802910901,91.9436951970891,64.80677450186526
,810.81,810.81,810.81,810.81,0.0,2008-11-09,893.0089554782484,5.577746269336975,94.42225373066302,69.61432109375741
,779.78,779.78,779.78,779.78,0.0,2008-11-10,876.5691643825987,3.6034400753374136,96.3965599246626,74.25008084487096
,802.11,802.11,802.11,802.11,0.0,2008-11-11,857.211331506079,26.883663216848298,73.11633678315171,68.64659938915744
,815.63,815.63,815.63,815.63,0.0,2008-11-12,841.7250652048632,38.182528309597195,61.817471690402805,59.64426818748708
,806.9,806.9,806.9,806.9,0.0,2008-11-13,829.3360521638906,33.94819837259823,66.05180162740177,54.13613520095036
,793.86,793.86,793.86,793.86,0.0,2008-11-16,819.4248417311125,28.124729844278427,71.87527015572158,52.05901622304892
,774.18,774.18,774.18,774.18,0.0,2008-11-17,811.4958733848899,21.248495101767613,78.7515048982324,53.14781493773209
,775.99,775.99,775.99,775.99,0.0,2008-11-18,804.0326987079119,23.40150518766039,76.59849481233962,53.15764987512152
,776.58,776.58,776.58,776.58,0.0,2008-11-19,798.0621589663295,24.245383366850927,75.75461663314908,52.82796655335685
,770.25,770.25,770.25,770.25,0.0,2008-11-20,793.2857271730636,21.12431133189629,78.87568866810372,53.81264870992696
,750.51,750.51,750.51,750.51,0.0,2008-11-23,788.6785817384509,14.066021744613682,85.93397825538634,57.4237102700961
,726.47,726.47,726.47,726.47,0.0,2008-11-24,781.0448653907607,9.323616640404863,90.67638335959515,62.20952155991493
,698.81,698.81,698.81,698.81,0.0,2008-11-25,770.1298923126086,6.278938827977811,93.72106117202219,67.25604171674082
,728.57,728.57,728.57,728.57,0.0,2008-11-26,755.8659138500868,34.879082233051975,65.12091776694805,59.85320048017187
,732.18,732.18,732.18,732.18,0.0,2008-11-27,744.4547310800695,37.75907463726001,62.24092536273999,52.77893052923349
,750.71,750.71,750.71,750.71,0.0,2008-11-30,698.81,51.5166445674594,48.48335543254059,42.829802250370555
,765.76,765.76,765.76,765.76,0.0,2008-12-01,699.848,60.402588666238564,39.59741133376144,38.42487726679187
,761.67,761.67,761.67,761.67,0.0,2008-12-02,702.48448,56.86235006036112,43.137649939638884,33.484841837577946
,758.08,758.08,758.08,758.08,0.0,2008-12-03,705.0155007999999,53.42664378012826,46.573356219871755,28.158530982113653
,754.91,754.91,754.91,754.91,0.0,2008-12-04,707.445280768,50.08634444873073,49.9136555512693,22.56136256518321
,754.29,754.29,754.29,754.29,0.0,2008-12-07,709.77786953728,49.33229255968765,50.66770744031236,18.31617302827151
,747.72,747.72,747.72,747.72,0.0,2008-12-08,712.0171547557889,41.130172525565925,58.8698274744341,18.200869412390844
,742.41,742.41,742.41,742.41,0.0,2008-12-10,714.1668685655573,35.21506689490116,64.78493310509884,20.474668771952214
,743.25,743.25,743.25,743.25,0.0,2008-12-11,716.2305938229349,37.006467491231135,62.99353250876888,21.57714802106932
,742.04,742.04,742.04,742.04,0.0,2008-12-14,718.2117700700176,35.25133322991321,64.7486667700868,23.161185124890174
,734.85,734.85,734.85,734.85,0.0,2008-12-15,720.1136992672168,26.068099840803367,73.93190015919664,28.101708163590793
,729.24,729.24,729.24,729.24,0.0,2008-12-16,721.9395512965282,20.78669457880941,79.21330542119061,34.166688699348875
,728.88,728.88,728.88,728.88,0.0,2008-12-17,723.692369244667,20.454284590650143,79.54571540934985,39.15163712321904
,721.13,721.13,721.13,721.13,0.0,2008-12-18,765.76,14.300432862766534,85.69956713723347,45.60113655346862
,708.12,708.12,708.12,708.12,0.0,2008-12-21,764.8674,8.7661821364342,91.2338178635658,52.97443638820122
,701.64,701.64,701.64,701.64,0.0,2008-12-22,762.597504,7.064119914396352,92.93588008560366,59.55390114480243
,701.85,701.85,701.85,701.85,0.0,2008-12-23,758.94005376,7.789390620645626,92.21060937935437,64.5273646675837
,705.21,705.21,705.21,705.21,0.0,2008-12-24,755.5020505343999,20.238543300647347,79.76145669935266,63.526474413808025
,699.2,699.2,699.2,699.2,0.0,2008-12-28,752.2703275023359,15.545879790777278,84.45412020922272,64.6028276147355
,700.57,700.57,700.57,700.57,0.0,2008-12-29,748.0247013021491,20.779857753444038,79.22014224655595,63.37031899041078
,695.5,695.5,695.5,695.5,0.0,2008-12-31,744.1187251979771,16.149889542730474,83.85011045726954,64.23629937523643
,693.81,693.81,693.81,693.81,0.0,2009-01-01,739.2568526781795,14.77794012482171,85.22205987517827,65.47786345026046
,696.21,696.21,696.21,696.21,0.0,2009-01-04,733.8032303567979,25.945416385284968,74.05458361471501,62.004124206094374
,690.97,690.97,690.97,690.97,0.0,2009-01-05,729.0040427139821,19.110825581647443,80.88917441835254,61.958969132216524
,687.63,687.63,687.63,687.63,0.0,2009-01-06,723.6792767340246,15.795599317012899,84.20440068298709,63.24893557896805
,682.29,682.29,682.29,682.29,0.0,2009-01-07,717.9113924565806,11.729221576216322,88.27077842378365,65.90745983268792
,674.32,674.32,674.32,674.32,0.0,2009-01-08,711.4995418143961,7.923625863767571,92.07637413623242,69.55651752064331
,664.02,664.02,664.02,664.02,0.0,2009-01-11,704.0636334515169,5.198772286555663,94.80122771344432,73.56570510189238
,660.4,660.4,660.4,660.4,0.0,2009-01-12,696.0549067612135,4.516438783436,95.48356121656398,77.0459885681395
,659.81,659.81,659.81,659.81,0.0,2009-01-13,688.9239254089708,4.398817662172504,95.6011823378275,79.8772637896426
,651.22,651.22,651.22,651.22,0.0,2009-01-15,683.1011403271766,2.9843564423657085,97.01564355763428,82.7080684547678
,650.73,650.73,650.73,650.73,0.0,2009-01-18,676.7249122617413,2.9174645320301993,97.08253546796978,84.99946895100216
,647.29,647.29,647.29,647.29,0.0,2009-01-19,671.5259298093931,2.4379331125989023,97.56206688740107,87.02440191576217
,641.05,641.05,641.05,641.05,0.0,2009-01-20,666.6787438475145,1.776026094961542,98.22397390503843,88.90911109462512
,625.79,625.79,625.79,625.79,0.0,2009-01-21,661.5529950780116,0.9705293092775357,99.02947069072243,90.73907715198908
,609.46,609.46,609.46,609.46,0.0,2009-01-22,654.4003960624093,0.6040607342264073,99.39593926577358,92.3496374279007
,616.15,616.15,616.15,616.15,0.0,2009-01-25,645.4123168499275,16.7095287451539,83.29047125484608,87.195898444259
,645.32,645.32,645.32,645.32,0.0,2009-01-26,609.46,55.77021457254244,44.22978542745756,72.06480458442418
,658.83,658.83,658.83,658.83,0.0,2009-01-28,610.1772000000001,65.21454488131138,34.78545511868862,63.737661620063896
,638.51,638.51,638.51,638.51,0.0,2009-02-01,612.123312,46.53352276922955,53.46647723077047,52.3767201883593
,636.31,636.31,636.31,636.31,0.0,2009-02-02,613.9915795200001,44.79687063806758,55.203129361932426,43.98262789546041
,636.66,636.66,636.66,636.66,0.0,2009-02-03,615.7851163392,45.20355238759003,54.796447612409985,37.10468136133232
,641.66,641.66,641.66,641.66,0.0,2009-02-04,617.5069116856321,51.57415047166531,48.42584952833469,30.313405277731977
,656.07,656.07,656.07,656.07,0.0,2009-02-05,619.1598352182068,65.86902821281788,34.13097178718212,30.598335507312733
,669.38,669.38,669.38,669.38,0.0,2009-02-08,620.7466418094785,74.54473562025018,25.45526437974982,34.29656265395026
,668.83,668.83,668.83,668.83,0.0,2009-02-09,623.6646433009098,73.5786783513821,26.421321648617912,36.868721463713044
,665.16,665.16,665.16,665.16,0.0,2009-02-10,626.4075647028552,66.40115050895487,33.59884949104515,36.055437374552376
,663.53,663.53,663.53,663.53,0.0,2009-02-11,628.9859108206839,62.989812359604244,37.01018764039576,34.0402748434836
,671.5,671.5,671.5,671.5,0.0,2009-02-12,631.4095561714429,71.8339554213005,28.166044578699523,35.96580204330708
,669.76,669.76,669.76,669.76,0.0,2009-02-15,634.6167916777274,67.43622443730614,32.563775562693884,35.74713140956811
,673.52,673.52,673.52,673.52,0.0,2009-02-16,637.5674483435092,72.05705153151276,27.942948468487266,37.420525740259585
,690.26,690.26,690.26,690.26,0.0,2009-02-17,641.1627035091583,84.386804647337,15.613195352663006,43.69114245114247
,699.6,699.6,699.6,699.6,0.0,2009-02-19,647.0543790880592,88.06093074734113,11.939069252658872,50.177286259850426
,704.1,704.1,704.1,704.1,0.0,2009-02-22,654.4107660157309,89.54292983610712,10.45707016389288,55.959000942323186
,694.33,694.33,694.33,694.33,0.0,2009-02-24,662.3610434532139,66.97925467499383,33.020745325006175,51.55890262385608
,677.35,677.35,677.35,677.35,0.0,2009-02-26,669.0392765006997,43.28408175948698,56.71591824051302,43.93348939529007
,676.3,676.3,676.3,676.3,0.0,2009-03-01,674.6489922605878,42.131974248328746,57.86802575167126,38.294001816900554
,673.7,673.7,673.7,673.7,0.0,2009-03-02,704.1,38.925054510396336,61.07494548960365,35.06517964936191
,675.77,675.77,675.77,675.77,0.0,2009-03-03,703.4920000000001,43.225713210000386,56.774286789999614,30.761858435489376
,672.99,672.99,672.99,672.99,0.0,2009-03-04,702.8961600000001,38.65614753150326,61.34385246849674,29.147027735790196
,670.68,670.68,670.68,670.68,0.0,2009-03-05,701.6999136000002,34.83157369713161,65.16842630286838,29.38499270977951
,671.35,671.35,671.35,671.35,0.0,2009-03-08,699.8387187840002,37.08824906091684,62.911750939083156,28.672694543456874
,671.44,671.44,671.44,671.44,0.0,2009-03-09,698.0891956569602,37.45193245397905,62.54806754602096,27.95738265317388
,670.23,670.23,670.23,670.23,0.0,2009-03-11,696.4446439175426,34.13564140128569,65.86435859871432,28.71164956202483
,667.2,667.2,667.2,667.2,0.0,2009-03-12,694.3474724041392,26.727570066356893,73.27242993364312,32.27829162307711
,669.23,669.23,669.23,669.23,0.0,2009-03-15,691.6327251637254,37.99636907844267,62.00363092155733,30.62408566708462
,670.87,670.87,670.87,670.87,0.0,2009-03-16,689.1894526473528,46.33153145165854,53.668468548341465,25.966655953004285
,667.66,667.66,667.66,667.66,0.0,2009-03-17,686.9905073826176,34.86448853530044,65.13551146469958,26.827529348283253
,667.13,667.13,667.13,667.13,0.0,2009-03-18,685.0114566443558,33.17013931192723,66.82986068807277,28.193967753855713
,666.59,666.59,666.59,666.59,0.0,2009-03-19,682.8656818470331,31.236774897751847,68.76322510224814,30.06046424398383
,683.5,683.5,683.5,683.5,0.0,2009-03-22,666.59,79.04538009578428,20.95461990421572,35.66652343350078
,676.31,676.31,676.31,676.31,0.0,2009-03-23,666.59,57.71732239861617,42.28267760138383,31.620147706247092
,678.0,678.0,678.0,678.0,0.0,2009-03-24,666.9282000000001,60.82311561464871,39.17688438535129,29.625364410857156
,675.3,675.3,675.3,675.3,0.0,2009-03-25,667.2596360000001,53.04238825120515,46.95761174879484,24.917246829167787
,669.74,669.74,669.74,669.74,0.0,2009-03-29,667.5844432800001,39.90293221770365,60.097067782296335,23.972624576252766
,665.66,665.66,665.66,665.66,0.0,2009-03-30,683.5,32.51485366675621,67.48514633324379,26.172158194299733
,664.13,664.13,664.13,664.13,0.0,2009-03-31,683.1432,29.918258277595044,70.08174172240494,28.97042324440177
,665.04,665.04,665.04,665.04,0.0,2009-04-01,682.382672,33.84596277137366,66.15403722862632,29.637953486971945
,661.96,661.96,661.96,661.96,0.0,2009-04-02,681.65256512,27.358854265909827,72.64114573409016,32.76682108321363
,664.73,664.73,664.73,664.73,0.0,2009-04-05,680.4710112128,40.2360829813504,59.76391701864958,30.11902367403074
,663.46,663.46,663.46,663.46,0.0,2009-04-06,679.3603505400321,36.52528507409509,63.4747149259049,29.485104909586557
,659.54,659.54,659.54,659.54,0.0,2009-04-07,678.3163295076301,26.93940540769974,73.06059459230025,32.81232176458935
,661.28,661.28,661.28,661.28,0.0,2009-04-08,676.8142231470197,36.2259761760474,63.77402382395259,31.759466941252516
,660.36,660.36,660.36,660.36,0.0,2009-04-09,675.4322852952581,33.41854988191957,66.58145011808041,32.04015360023418
,660.15,660.15,660.15,660.15,0.0,2009-04-12,674.1609024716374,32.695582301641814,67.30441769835815,32.553889959530615
,661.27,661.27,661.27,661.27,0.0,2009-04-13,672.9912302739065,41.1790258747762,58.82097412522378,29.571501617714006
,662.71,662.71,662.71,662.71,0.0,2009-04-16,671.9151318519939,51.08742730105143,48.91257269894856,24.092172214591777
,659.95,659.95,659.95,659.95,0.0,2009-04-19,670.9251213038344,36.397984575593654,63.60201542440633,24.714543941435956
,660.01,660.01,660.01,660.01,0.0,2009-04-20,670.0143115995277,36.89108365502518,63.10891634497481,25.015201691138692
,659.06,659.06,659.06,659.06,0.0,2009-04-21,669.1763666715655,31.98346122410728,68.0165387758927,27.21877686326804
,657.33,657.33,657.33,657.33,0.0,2009-04-22,668.164730004409,24.549439550267916,75.45056044973207,31.955245670507264
,657.02,657.02,657.02,657.02,0.0,2009-04-23,666.8645624038799,23.33458563150869,76.6654143684913,36.230362283802336
,649.04,649.04,649.04,649.04,0.0,2009-04-26,665.4863236673367,9.001386974054865,90.99861302594513,45.383735037419925
,640.16,640.16,640.16,640.16,0.0,2009-04-27,662.8549118805628,4.854060111669744,95.14593988833025,54.36536398526805
,641.64,641.64,641.64,641.64,0.0,2009-04-28,658.7698277420615,13.187071955624862,86.81292804437513,58.21746240596449
,643.44,643.44,643.44,643.44,0.0,2009-04-29,655.4200587484904,23.387785608624913,76.61221439137506,57.21885568132162
,647.78,647.78,647.78,647.78,0.0,2009-04-30,652.6732481737621,43.42365789085412,56.57634210914585,48.405621388715645
,642.04,642.04,642.04,642.04,0.0,2009-05-03,650.420863502485,30.31622723327821,69.68377276672177,46.59800621766123
,640.89,640.89,640.89,640.89,0.0,2009-05-04,648.5739080720376,28.18556836427141,71.81443163572858,46.004177628420415
,648.57,648.57,648.57,648.57,0.0,2009-05-05,640.16,54.73960311102057,45.26039688897943,38.69918334714456
,651.16,651.16,651.16,651.16,0.0,2009-05-06,640.3281999999999,60.84306258831982,39.156937411680175,35.296571713043576
,654.05,654.05,654.05,654.05,0.0,2009-05-07,640.7614719999999,67.04211289764183,32.95788710235817,35.054102529491594
,660.42,660.42,660.42,660.42,0.0,2009-05-10,641.5587836799999,77.05173855133951,22.94826144866049,38.86397744412908
,659.17,659.17,659.17,659.17,0.0,2009-05-11,643.0676809856,71.70958603117185,28.290413968828144,39.775016367772004
,660.05,660.05,660.05,660.05,0.0,2009-05-12,644.4558665067519,73.33639084051946,26.66360915948054,41.15456943042538
,661.55,661.55,661.55,661.55,0.0,2009-05-13,645.7329971862117,76.24669744970547,23.753302550294542,43.42233452422249
,660.95,660.95,660.95,660.95,0.0,2009-05-14,647.3146974675906,72.30091093438556,27.699089065614473,43.65823199313221
,665.7,665.7,665.7,665.7,0.0,2009-05-17,648.7382277208316,81.68185307284077,18.318146927159255,47.59932682364207
,683.92,683.92,683.92,683.92,0.0,2009-05-18,650.7736403943318,93.01859817242938,6.981401827570632,55.2869007278854
,678.61,678.61,678.61,678.61,0.0,2009-05-19,655.4141307391253,75.90525533733506,24.094744662664944,54.591622717242345
,677.2,677.2,677.2,677.2,0.0,2009-05-20,659.4049524356477,71.53678791791265,28.463212082087345,52.28801334095893
,676.64,676.64,676.64,676.64,0.0,2009-05-21,662.837059094657,69.5496361155537,30.450363884446297,49.65026511898863
,688.07,688.07,688.07,688.07,0.0,2009-05-24,665.788670821405,82.17934751548037,17.820652484519623,52.59195110138305
,701.51,701.51,701.51,701.51,0.0,2009-05-25,669.3536834899802,88.92870483172557,11.071295168274423,57.64504281379668
,714.72,714.72,714.72,714.72,0.0,2009-05-26,675.1418204617837,92.44445594815815,7.555544051841865,63.0938166303006
,739.89,739.89,739.89,739.89,0.0,2009-05-27,683.057456369427,95.69810160423556,4.301898395764431,68.7542939459347
,718.62,718.62,718.62,718.62,0.0,2009-05-28,694.4239650955416,65.7772234178164,34.222776582183606,61.314324523874326
,707.89,707.89,707.89,707.89,0.0,2009-05-31,703.5171720764332,54.944503556915,45.055496443085005,51.02926104186546
,699.95,699.95,699.95,699.95,0.0,2009-06-01,739.89,47.68111654267228,52.318883457327736,41.75096221642346
,703.01,703.01,703.01,703.01,0.0,2009-06-02,739.0912,50.8134787566601,49.18652124333992,33.7261612758028
,699.62,699.62,699.62,699.62,0.0,2009-06-03,738.308376,46.923128081949415,53.07687191805059,28.211677787862477
,698.88,698.88,698.88,698.88,0.0,2009-06-04,736.76084096,45.962932754228866,54.037067245771134,24.184169128598434
,685.61,685.61,685.61,685.61,0.0,2009-06-07,734.4879905024,31.509674446253438,68.49032555374657,26.74346552437737
,679.73,679.73,679.73,679.73,0.0,2009-06-08,730.5777512622079,26.835690437497522,73.16430956250248,30.660496244502887
,684.88,684.88,684.88,684.88,0.0,2009-06-09,725.4929761359872,37.057488358169095,62.9425116418309,29.705401652334672
,686.07,686.07,686.07,686.07,0.0,2009-06-10,720.9166785223885,39.49890009389871,60.50109990610129,27.964761284308253
,684.39,684.39,684.39,684.39,0.0,2009-06-11,716.7980106701496,36.96843496057496,63.03156503942504,27.584435043216615
,678.74,678.74,678.74,678.74,0.0,2009-06-14,713.0912096031346,29.124656108670504,70.8753438913295,30.41768559110509
,676.41,676.41,676.41,676.41,0.0,2009-06-15,708.9690644507585,26.253248714143655,73.74675128585635,33.83284898722661
,681.83,681.83,681.83,681.83,0.0,2009-06-16,704.4107954276524,42.68417169469206,57.31582830530794,29.992610511904466
,682.8,682.8,682.8,682.8,0.0,2009-06-17,700.490684067781,45.40531785209419,54.59468214790581,25.831961268685895
,683.71,683.71,683.71,683.71,0.0,2009-06-18,697.1193882982916,48.284553720288095,51.715446279711905,21.351747526833478
,679.23,679.23,679.23,679.23,0.0,2009-06-21,694.2200739365308,36.453719183361684,63.546280816638316,22.499910348122107
,678.52,678.52,678.52,678.52,0.0,2009-06-22,691.7266635854164,34.76617771994373,65.23382228005627,24.093457190520194
,671.47,671.47,671.47,671.47,0.0,2009-06-23,689.5823306834582,22.079598016575755,77.92040198342424,30.44292654578585
,670.25,670.25,670.25,670.25,0.0,2009-06-24,686.6843577741049,20.46425667755,79.53574332245002,36.16863856560868
,670.61,670.61,670.61,670.61,0.0,2009-06-25,683.7261733747661,22.554149346827764,77.44585065317223,39.913251113755834
,666.35,666.35,666.35,666.35,0.0,2009-06-28,681.3004621673082,16.24157096446193,83.75842903553807,45.4339725052199
,663.96,663.96,663.96,663.96,0.0,2009-06-29,678.3103697338465,13.576717011668983,86.42328298833102,50.91649119950833
,662.63,662.63,662.63,662.63,0.0,2009-06-30,675.4402957870773,12.185909349471686,87.81409065052831,55.85882921981799
,661.78,661.78,661.78,661.78,0.0,2009-07-01,672.8782366296618,11.264090199280858,88.73590980071914,60.181427296142054
,667.43,667.43,667.43,667.43,0.0,2009-07-02,670.6585893037295,45.51171499919478,54.48828500080521,49.94045583723573
,675.16,675.16,675.16,675.16,0.0,2009-07-05,661.78,67.17657856746247,32.82342143253752,46.82299609677357
,676.14,676.14,676.14,676.14,0.0,2009-07-06,662.0476,69.12218913769372,30.877810862306294,45.10727253249634
,685.55,685.55,685.55,685.55,0.0,2009-07-07,662.611296,81.95812085747517,18.041879142524852,48.869066368987134
,696.16,696.16,696.16,696.16,0.0,2009-07-08,663.9876182400001,88.62350466494749,11.376495335052503,54.5446549611687
,702.88,702.88,702.88,702.88,0.0,2009-07-09,666.5614087808001,91.1979841765607,8.802015823439307,60.11491763955924
,711.06,711.06,711.06,711.06,0.0,2009-07-12,670.1932679027201,93.45248922560036,6.547510774399639,65.47292980188755
,717.46,717.46,717.46,717.46,0.0,2009-07-13,675.0972757543936,94.76408096532795,5.235919034672064,70.2839762276412
,743.69,743.69,743.69,743.69,0.0,2009-07-14,681.0280571487785,97.41594885882063,2.5840511411793803,75.19356052564122
,749.11,749.11,749.11,749.11,0.0,2009-07-15,691.053968004974,97.71488476199912,2.285115238000886,79.24080232531261
,735.87,735.87,735.87,735.87,0.0,2009-07-16,701.5040537640787,72.20784456082703,27.792155439172973,72.2757796845809
,734.34,734.34,734.34,734.34,0.0,2009-07-19,710.0731240865445,69.58409263902337,30.41590736097664,65.65426080327407
,739.02,739.02,739.02,739.02,0.0,2009-07-20,717.0997617509664,73.29436456110435,26.70563543889565,61.841154467060996
,737.97,737.97,737.97,737.97,0.0,2009-07-21,722.8616046357924,70.86987624036014,29.130123759639858,57.82087406979285
,737.84,737.84,737.84,737.84,0.0,2009-07-23,727.5863158013498,70.50891744760968,29.491082552390324,54.46026623487815
,708.11,708.11,708.11,708.11,0.0,2009-07-26,749.11,28.70899364289326,71.29100635710674,52.08461553074521
,730.64,730.64,730.64,730.64,0.0,2009-07-27,748.29,54.34672817586201,45.65327182413798,43.40638369494097
,729.05,729.05,729.05,729.05,0.0,2009-07-28,747.4864,52.67563514713275,47.324364852867234,35.795361014805884
,721.49,721.49,721.49,721.49,0.0,2009-07-29,746.698872,44.536504240192784,55.4634957598072,30.821687115767595
,716.01,716.01,716.01,716.01,0.0,2009-07-30,745.92709456,39.06700963500871,60.93299036499128,29.03054583861059
,704.71,704.71,704.71,704.71,0.0,2009-08-02,745.1707526688,29.67383086458811,70.32616913541189,31.354904325053223
,700.16,700.16,700.16,700.16,0.0,2009-08-03,743.552322562048,26.47046229205418,73.52953770794582,34.49573854322091
,700.01,700.01,700.01,700.01,0.0,2009-08-04,740.948783208325,26.353227375651116,73.64677262434888,37.055299884316284
,693.64,693.64,693.64,693.64,0.0,2009-08-09,737.673680551659,21.336908525021244,78.66309147497874,41.10947649744453
,690.32,690.32,690.32,690.32,0.0,2009-08-10,733.2703124964931,18.9828299913558,81.01717000864419,45.29444920141331
,690.22,690.22,690.22,690.22,0.0,2009-08-11,728.116274996914,18.904302443184427,81.09569755681557,48.673838383856875
,717.2,717.2,717.2,717.2,0.0,2009-08-12,722.810796497346,66.14134686018083,33.85865313981917,45.39560945115783
,721.95,721.95,721.95,721.95,0.0,2009-08-16,690.22,69.98845923345658,30.01154076654342,44.3118712543089
,716.01,716.01,716.01,716.01,0.0,2009-08-17,690.8546,59.43261688728381,40.56738311271618,39.22254375836064
,715.35,715.35,715.35,715.35,0.0,2009-08-18,691.476508,58.21319110523232,41.786808894767674,34.66331144878144
,714.4,714.4,714.4,714.4,0.0,2009-08-19,692.0859778399999,56.140675375103854,43.85932462489614,30.186919309066695
,709.82,709.82,709.82,709.82,0.0,2009-08-20,692.6832582832,46.223440818905466,53.77655918109453,25.660159119691166
,702.22,702.22,702.22,702.22,0.0,2009-08-23,693.2685931175359,33.82830443417011,66.17169556582989,26.99680552208489
,693.34,693.34,693.34,693.34,0.0,2009-08-24,721.95,24.30805013892135,75.69194986107865,31.874224362099376
,678.87,678.87,678.87,678.87,0.0,2009-08-25,721.3778000000001,15.45098202870126,84.54901797129874,39.318986678198996
,682.31,682.31,682.31,682.31,0.0,2009-08-26,719.677488,23.711355508807998,76.288644491192,41.970647139036
,681.54,681.54,681.54,681.54,0.0,2009-08-27,718.0451884800001,23.08043110198672,76.9195688980133,44.34434527043411
,671.15,671.15,671.15,671.15,0.0,2009-08-30,716.4781809408001,15.930689407370584,84.06931059262944,49.103200453399054
,661.03,661.03,661.03,661.03,0.0,2009-08-31,713.7584900843522,11.567814732496833,88.43218526750317,54.65543446972051
,654.63,654.63,654.63,654.63,0.0,2009-09-01,709.540210877604,9.509135522093674,90.49086447790633,59.92069336693894
,660.4,660.4,660.4,660.4,0.0,2009-09-02,704.0491897898436,24.626088435371795,75.37391156462822,58.08611931940244
,662.57,662.57,662.57,662.57,0.0,2009-09-06,699.1072708108592,30.114428089163958,69.88557191083603,54.42312421985637
,657.53,657.53,657.53,657.53,0.0,2009-09-07,694.6595437297733,24.859236753967778,75.14076324603222,53.59480467429798
,630.11,630.11,630.11,630.11,0.0,2009-09-08,690.656589356796,11.36809743333272,88.63190256666729,58.3286047661053
,620.39,620.39,620.39,620.39,0.0,2009-09-09,683.3909986339804,9.16431109009091,90.8356889099091,62.997159376847875
,614.79,614.79,614.79,614.79,0.0,2009-09-10,674.5708588252231,8.041627380508471,91.95837261949154,67.18107654927492
,617.34,617.34,617.34,617.34,0.0,2009-09-13,665.0059214131874,14.035905084703199,85.96409491529681,68.13049920553865
,628.44,628.44,628.44,628.44,0.0,2009-09-14,656.9713739870774,36.542942142625314,63.4570578573747,59.8872225073808
,629.88,629.88,629.88,629.88,0.0,2009-09-15,650.2223541491451,39.127418006229426,60.87258199377058,52.25881080341287
,628.34,628.34,628.34,628.34,0.0,2009-09-16,644.5531774852818,37.10710851458185,62.892891485418154,46.964205236897556
,627.97,627.97,627.97,627.97,0.0,2009-09-17,639.7910690876367,36.54047543567327,63.45952456432674,42.95517401524874
,628.9,628.9,628.9,628.9,0.0,2009-09-20,635.7908980336149,39.44570847656802,60.55429152343199,38.58585582157178
,632.7,632.7,632.7,632.7,0.0,2009-09-22,614.79,50.92157394058481,49.0784260594152,31.23731423349135
,630.45,630.45,630.45,630.45,0.0,2009-09-23,615.1482,44.65766460502398,55.34233539497602,27.12678554478349
,630.55,630.55,630.55,630.55,0.0,2009-09-24,615.499236,45.033303690249646,54.966696309750354,23.688106959726934
,634.44,634.44,634.44,634.44,0.0,2009-10-04,615.84325128,58.673049257610685,41.326950742389315,22.419705270825823
,636.87,636.87,636.87,636.87,0.0,2009-10-05,616.5871212288,65.38097377624597,34.619026223754034,24.088153727159046
,613.18,613.18,613.18,613.18,0.0,2009-10-06,636.87,21.954748833186134,78.04525116681387,30.488623448452785
,607.86,607.86,607.86,607.86,0.0,2009-10-07,636.87,18.504605697148378,81.49539430285162,36.98905647990288
,604.37,604.37,604.37,604.37,0.0,2009-10-08,635.7096,16.392232911027417,83.60776708897258,43.03435201951133
,599.33,599.33,599.33,599.33,0.0,2009-10-11,633.8292240000001,13.591491735698055,86.40850826430196,48.99088492132985
,598.37,598.37,598.37,598.37,0.0,2009-10-12,631.0692860800001,13.060197252936707,86.93980274706331,53.968629035889194
,598.8,598.8,598.8,598.8,0.0,2009-10-13,627.7993574720001,14.922247620069665,85.07775237993033,57.206004180683486
,599.5,599.5,599.5,599.5,0.0,2009-10-14,624.8564217248002,18.475299768117377,81.52470023188263,58.374683437299836
,609.55,609.55,609.55,609.55,0.0,2009-10-15,622.2077795523202,53.4007739908262,46.599226009173805,48.06005634617035
,601.21,601.21,601.21,601.21,0.0,2009-10-21,619.8240015970881,36.971190899225654,63.02880910077435,43.65956871724602
